User ID,Subscription Type,Join Year,Join Date,Last Payment Date,Most Watched Genre,Country,Age,Gender,Device,Plan Duration,Monthly Subscription Price,Video quality,Resolution,"Customer Life
(In Month)","Number of 
Non-Subscription
Months",Total Earning,"Total Days 
(From last payment to 31st December)"
OTT-2720,Standard,2020,1/7/2020,1/29/2023,Mystery,China,49,Female,Smart TV,1 Month,549,Better,1080p,36,7,15921,336
OTT-2721,Premium,2019,3/23/2019,3/29/2023,Horror,Thailand,41,Male,Laptop,6 Month,799,Best,4K+HDR,48,3,35955,277
OTT-2722,Standard,2019,7/5/2019,7/29/2023,Science Fiction,South Korea,31,Male,Smart TV,6 Month,549,Better,1080p,48,5,23607,155
OTT-2723,Basic,2020,10/29/2020,10/4/2023,Crime,Philippines,49,Male,Smart TV,1 Month,549,Better,1080p,35,7,15372,88
OTT-2724,Premium,2020,8/17/2020,8/17/2023,Biography,Philippines,38,Male,Smart TV,6 Month,249,Good,720p,36,4,7968,136
OTT-2725,Basic,2019,3/21/2019,3/29/2023,Fantasy,Thailand,51,Male,Tablet,3 Month,249,Good,720p,48,4,10956,277
OTT-2726,Standard,2021,5/11/2021,5/3/2023,Comedy,Philippines,47,Female,Tablet,3 Month,249,Good,720p,23,5,4482,242
OTT-2727,Standard,2019,8/17/2019,8/23/2023,Mystery,Malaysia,37,Male,Smartphone,3 Month,549,Better,1080p,48,10,20862,130
OTT-2728,Basic,2020,12/14/2020,12/27/2023,Autobiography,Vietnam,37,Female,Laptop,1 Month,799,Best,4K+HDR,36,4,25568,4
OTT-2729,Premium,2020,2/29/2020,2/28/2023,Non-Fiction,India,39,Female,Tablet,1 Month,249,Good,720p,35,10,6225,306
OTT-2730,Basic,2020,6/1/2020,6/29/2023,Horror,Malaysia,49,Male,Laptop,6 Month,549,Better,1080p,36,1,19215,185
OTT-2731,Standard,2019,12/29/2019,12/29/2023,Comedy,Philippines,44,Female,Laptop,6 Month,249,Good,720p,48,4,10956,2
OTT-2732,Premium,2020,6/23/2020,6/29/2023,Mystery,China,39,Male,Smartphone,3 Month,249,Good,720p,36,4,7968,185
OTT-2733,Basic,2019,6/19/2019,6/29/2023,Horror,China,49,Male,Smartphone,6 Month,549,Better,1080p,48,4,24156,185
OTT-2734,Basic,2021,9/7/2021,9/29/2023,Drama,Thailand,42,Male,Smartphone,6 Month,549,Better,1080p,24,6,9882,93
OTT-2735,Basic,2021,4/11/2021,4/28/2023,Romance,Singapore,37,Female,Smart TV,1 Month,249,Good,720p,24,7,4233,247
OTT-2736,Standard,2019,2/11/2019,3/1/2023,Horror,Japan,36,Male,Laptop,3 Month,549,Better,1080p,48,6,23058,305
OTT-2737,Premium,2021,9/1/2021,9/27/2023,Autobiography,Singapore,28,Female,Laptop,6 Month,799,Best,4K+HDR,24,8,12784,95
OTT-2738,Standard,2020,11/3/2020,11/29/2023,Adventure,Malaysia,31,Female,Tablet,6 Month,549,Better,1080p,36,5,17019,32
OTT-2739,Basic,2019,1/24/2019,1/29/2023,Fantasy,India,43,Male,Smart TV,6 Month,249,Good,720p,48,6,10458,336
OTT-2740,Standard,2021,6/11/2021,6/29/2023,Autobiography,Malaysia,28,Male,Laptop,6 Month,549,Better,1080p,24,2,12078,185
OTT-2741,Standard,2019,6/17/2019,6/2/2023,Self-Help,South Korea,32,Female,Smartphone,1 Month,549,Better,1080p,47,4,23607,212
OTT-2742,Basic,2019,7/29/2019,7/17/2023,Crime,Thailand,31,Female,Laptop,6 Month,249,Good,720p,47,1,11454,167
OTT-2743,Basic,2021,10/17/2021,10/14/2023,Autobiography,Malaysia,32,Male,Laptop,6 Month,249,Good,720p,23,6,4233,78
OTT-2744,Standard,2021,12/7/2021,12/28/2023,Autobiography,South Korea,39,Male,Laptop,3 Month,549,Better,1080p,24,7,9333,3
OTT-2745,Standard,2019,7/17/2019,7/1/2023,Drama,Philippines,48,Female,Smart TV,1 Month,549,Better,1080p,47,2,24705,183
OTT-2746,Basic,2021,5/1/2021,5/28/2023,Thriller,Malaysia,48,Female,Smart TV,1 Month,249,Good,720p,24,9,3735,217
OTT-2747,Basic,2019,3/1/2019,3/14/2023,Mystery,India,45,Male,Tablet,3 Month,249,Good,720p,48,4,10956,292
OTT-2748,Standard,2020,7/23/2020,7/1/2023,Horror,India,30,Male,Laptop,1 Month,549,Better,1080p,35,2,18117,183
OTT-2749,Standard,2021,10/14/2021,10/27/2023,Self-Help,Malaysia,33,Female,Tablet,1 Month,549,Better,1080p,24,10,7686,65
OTT-2750,Basic,2020,6/19/2020,6/29/2023,Adventure,Thailand,45,Male,Smartphone,3 Month,249,Good,720p,36,9,6723,185
OTT-2751,Standard,2020,9/3/2020,9/4/2023,Fantasy,Singapore,40,Female,Smartphone,6 Month,549,Better,1080p,36,1,19215,118
OTT-2752,Premium,2019,8/29/2019,8/5/2023,Mystery,Japan,44,Male,Laptop,6 Month,799,Best,4K+HDR,47,2,35955,148
OTT-2753,Basic,2020,5/19/2020,5/29/2023,Biography,China,29,Female,Tablet,6 Month,249,Good,720p,36,3,8217,216
OTT-2754,Premium,2021,7/7/2021,7/29/2023,Autobiography,Indonesia,50,Male,Laptop,1 Month,799,Best,4K+HDR,24,2,17578,155
OTT-2755,Basic,2019,4/5/2019,4/7/2023,Fantasy,Indonesia,32,Female,Laptop,1 Month,249,Good,720p,48,5,10707,268
OTT-2756,Premium,2021,8/1/2021,8/29/2023,Thriller,Singapore,39,Male,Laptop,6 Month,549,Better,1080p,24,5,10431,124
OTT-2757,Basic,2019,3/7/2019,3/29/2023,Historical Fiction,Vietnam,43,Female,Smartphone,3 Month,549,Better,1080p,48,4,24156,277
OTT-2758,Standard,2019,11/23/2019,11/28/2023,Drama,Japan,43,Female,Tablet,6 Month,249,Good,720p,48,7,10209,33
OTT-2759,Standard,2020,11/29/2020,11/28/2023,Self-Help,India,47,Male,Smart TV,1 Month,799,Best,4K+HDR,35,1,27166,33
OTT-2760,Basic,2021,6/23/2021,6/28/2023,Science Fiction,Japan,51,Male,Smartphone,1 Month,249,Good,720p,24,3,5229,186
OTT-2761,Premium,2021,10/11/2021,10/28/2023,Action,China,31,Female,Laptop,1 Month,549,Better,1080p,24,1,12627,64
OTT-2762,Basic,2019,10/5/2019,10/28/2023,Thriller,India,34,Female,Tablet,1 Month,799,Best,4K+HDR,48,3,35955,64
OTT-2763,Standard,2021,7/14/2021,7/29/2023,Mystery,Indonesia,28,Female,Laptop,1 Month,249,Good,720p,24,6,4482,155
OTT-2764,Premium,2019,3/29/2019,3/28/2023,Horror,Vietnam,46,Male,Smart TV,1 Month,799,Best,4K+HDR,47,3,35156,278
OTT-2765,Basic,2021,12/5/2021,12/28/2023,Thriller,Indonesia,47,Male,Smart TV,1 Month,249,Good,720p,24,9,3735,3
OTT-2766,Basic,2021,3/14/2021,3/29/2023,Drama,Singapore,41,Male,Laptop,3 Month,549,Better,1080p,24,4,10980,277
OTT-2767,Basic,2021,9/24/2021,9/29/2023,Autobiography,Philippines,32,Male,Laptop,3 Month,549,Better,1080p,24,4,10980,93
OTT-2768,Standard,2021,3/21/2021,3/28/2023,Horror,Indonesia,47,Male,Laptop,6 Month,249,Good,720p,24,5,4731,278
OTT-2769,Standard,2019,2/5/2019,3/1/2023,Comedy,Indonesia,37,Male,Smart TV,3 Month,549,Better,1080p,48,10,20862,305
OTT-2770,Premium,2019,3/21/2019,3/29/2023,Adventure,Philippines,40,Female,Smartphone,1 Month,799,Best,4K+HDR,48,1,37553,277
OTT-2771,Premium,2020,8/5/2020,8/1/2023,Crime,China,48,Male,Laptop,6 Month,799,Best,4K+HDR,35,8,21573,152
OTT-2772,Basic,2020,9/14/2020,9/2/2023,Thriller,Singapore,39,Male,Laptop,3 Month,249,Good,720p,35,1,8466,120
OTT-2773,Standard,2021,12/1/2021,12/29/2023,Biography,India,38,Female,Laptop,1 Month,549,Better,1080p,24,9,8235,2
OTT-2774,Premium,2020,2/3/2020,2/2/2023,Biography,Singapore,36,Female,Smart TV,1 Month,799,Best,4K+HDR,35,9,20774,332
OTT-2775,Basic,2020,11/14/2020,11/28/2023,Crime,China,42,Female,Laptop,3 Month,249,Good,720p,36,8,6972,33
OTT-2776,Premium,2021,11/11/2021,11/1/2023,Non-Fiction,Vietnam,27,Male,Tablet,1 Month,799,Best,4K+HDR,23,2,16779,60
OTT-2777,Basic,2021,2/11/2021,2/28/2023,Mystery,India,48,Male,Laptop,1 Month,249,Good,720p,24,3,5229,306
OTT-2778,Standard,2019,12/5/2019,12/1/2023,Comedy,China,27,Female,Smart TV,6 Month,549,Better,1080p,47,8,21411,30
OTT-2779,Standard,2020,8/23/2020,8/28/2023,Crime,Vietnam,49,Male,Smartphone,6 Month,549,Better,1080p,36,5,17019,125
OTT-2780,Basic,2021,10/5/2021,10/2/2023,Thriller,Thailand,45,Male,Smart TV,6 Month,249,Good,720p,23,8,3735,90
OTT-2781,Premium,2021,5/29/2021,5/28/2023,Horror,India,42,Female,Smartphone,1 Month,549,Better,1080p,23,9,7686,217
OTT-2782,Basic,2019,3/11/2019,3/28/2023,Science Fiction,Malaysia,32,Female,Smart TV,6 Month,549,Better,1080p,48,6,23058,278
OTT-2783,Standard,2019,4/29/2019,4/28/2023,Horror,Philippines,47,Male,Smartphone,6 Month,249,Good,720p,47,1,11454,247
OTT-2784,Standard,2019,12/29/2019,12/1/2023,Science Fiction,Japan,27,Male,Smart TV,1 Month,799,Best,4K+HDR,47,4,34357,30
OTT-2785,Basic,2020,4/7/2020,4/1/2023,Horror,China,35,Male,Tablet,3 Month,249,Good,720p,35,5,7470,274
OTT-2786,Premium,2021,1/19/2021,1/28/2023,Thriller,Vietnam,35,Male,Laptop,1 Month,549,Better,1080p,24,4,10980,337
OTT-2787,Basic,2019,4/17/2019,4/28/2023,Thriller,Vietnam,48,Male,Tablet,1 Month,799,Best,4K+HDR,48,3,35955,247
OTT-2788,Standard,2021,10/21/2021,10/28/2023,Adventure,Vietnam,30,Female,Laptop,1 Month,799,Best,4K+HDR,24,6,14382,64
OTT-2789,Premium,2021,6/19/2021,6/28/2023,Autobiography,India,38,Male,Smartphone,1 Month,249,Good,720p,24,4,4980,186
OTT-2790,Basic,2021,10/5/2021,10/29/2023,Adventure,Singapore,36,Male,Laptop,1 Month,799,Best,4K+HDR,24,4,15980,63
OTT-2791,Basic,2020,9/7/2020,9/28/2023,Horror,South Korea,33,Male,Laptop,6 Month,249,Good,720p,36,2,8466,94
OTT-2792,Basic,2019,5/7/2019,5/1/2023,Science Fiction,Singapore,50,Male,Smartphone,3 Month,549,Better,1080p,47,4,23607,244
OTT-2793,Standard,2021,2/7/2021,2/28/2023,Mystery,South Korea,38,Male,Smartphone,6 Month,549,Better,1080p,24,1,12627,306
OTT-2794,Premium,2021,5/5/2021,5/29/2023,Historical Fiction,Singapore,50,Male,Laptop,1 Month,799,Best,4K+HDR,24,7,13583,216
OTT-2795,Basic,2020,1/1/2020,1/1/2023,Science Fiction,India,43,Female,Tablet,1 Month,249,Good,720p,36,1,8715,364
OTT-2796,Basic,2019,11/11/2019,11/28/2023,Mystery,Singapore,30,Female,Laptop,6 Month,249,Good,720p,48,4,10956,33
OTT-2797,Standard,2020,2/5/2020,2/28/2023,Crime,Philippines,31,Male,Tablet,6 Month,549,Better,1080p,36,4,17568,306
OTT-2798,Basic,2020,8/3/2020,8/29/2023,Self-Help,Vietnam,30,Female,Smartphone,6 Month,249,Good,720p,36,5,7719,124
OTT-2799,Premium,2021,11/7/2021,11/3/2023,Comedy,China,35,Male,Smartphone,3 Month,799,Best,4K+HDR,23,5,14382,58
OTT-2800,Basic,2021,3/14/2021,3/29/2023,Science Fiction,Malaysia,28,Male,Laptop,3 Month,249,Good,720p,24,1,5727,277
OTT-2801,Premium,2021,7/14/2021,7/1/2023,Crime,China,46,Female,Smart TV,6 Month,799,Best,4K+HDR,23,1,17578,183
OTT-2802,Standard,2019,3/23/2019,3/29/2023,Comedy,Malaysia,38,Male,Smartphone,3 Month,549,Better,1080p,48,9,21411,277
OTT-2803,Basic,2020,10/17/2020,10/2/2023,Romance,India,35,Female,Laptop,1 Month,249,Good,720p,35,7,6972,90
OTT-2804,Standard,2019,9/29/2019,9/28/2023,Crime,India,49,Male,Smartphone,6 Month,549,Better,1080p,47,3,24156,94
OTT-2805,Premium,2020,2/11/2020,2/3/2023,Crime,India,42,Male,Smartphone,1 Month,799,Best,4K+HDR,35,9,20774,331
OTT-2806,Basic,2021,2/17/2021,3/1/2023,Mystery,South Korea,37,Female,Laptop,1 Month,249,Good,720p,24,7,4233,305
OTT-2807,Standard,2019,2/19/2019,2/2/2023,Science Fiction,Malaysia,39,Female,Smartphone,6 Month,549,Better,1080p,47,9,20862,332
OTT-2808,Basic,2021,9/23/2021,9/1/2023,Romance,Philippines,40,Male,Tablet,1 Month,549,Better,1080p,23,3,10980,121
OTT-2809,Premium,2019,7/11/2019,7/2/2023,Mystery,Malaysia,30,Female,Smart TV,1 Month,549,Better,1080p,47,2,24705,182
OTT-2810,Basic,2019,1/14/2019,1/29/2023,Comedy,Singapore,47,Male,Laptop,6 Month,799,Best,4K+HDR,48,9,31161,336
OTT-2811,Standard,2021,6/21/2021,6/28/2023,Non-Fiction,South Korea,47,Female,Laptop,1 Month,249,Good,720p,24,4,4980,186
OTT-2812,Standard,2019,5/1/2019,5/1/2023,Romance,India,39,Male,Tablet,3 Month,549,Better,1080p,48,10,20862,244
OTT-2813,Basic,2020,6/21/2020,6/28/2023,Horror,India,49,Male,Smart TV,1 Month,799,Best,4K+HDR,36,4,25568,186
OTT-2814,Premium,2021,11/1/2021,11/28/2023,Non-Fiction,Singapore,33,Male,Laptop,3 Month,249,Good,720p,24,6,4482,33
OTT-2815,Basic,2021,3/11/2021,3/1/2023,Adventure,South Korea,32,Female,Smart TV,6 Month,799,Best,4K+HDR,23,8,11985,305
OTT-2816,Standard,2020,10/29/2020,10/28/2023,Comedy,Philippines,40,Female,Laptop,1 Month,549,Better,1080p,35,7,15372,64
OTT-2817,Premium,2021,4/5/2021,4/28/2023,Romance,China,51,Female,Tablet,3 Month,549,Better,1080p,24,10,7686,247
OTT-2818,Basic,2020,5/19/2020,5/28/2023,Non-Fiction,Philippines,47,Male,Smartphone,6 Month,249,Good,720p,36,6,7470,217
OTT-2819,Basic,2021,11/19/2021,11/1/2023,Thriller,Philippines,35,Male,Laptop,6 Month,549,Better,1080p,23,3,10980,60
OTT-2820,Basic,2021,6/3/2021,6/28/2023,Comedy,Thailand,31,Male,Tablet,6 Month,799,Best,4K+HDR,24,2,17578,186
OTT-2821,Standard,2020,9/23/2020,9/1/2023,Mystery,Indonesia,36,Male,Smartphone,6 Month,249,Good,720p,35,10,6225,121
OTT-2822,Premium,2021,6/14/2021,6/1/2023,Science Fiction,Singapore,41,Female,Smart TV,1 Month,799,Best,4K+HDR,23,9,11186,213
OTT-2823,Basic,2021,12/3/2021,12/1/2023,Science Fiction,India,38,Male,Laptop,6 Month,249,Good,720p,23,6,4233,30
OTT-2824,Basic,2021,5/17/2021,5/2/2023,Historical Fiction,South Korea,31,Male,Smart TV,6 Month,249,Good,720p,23,1,5478,243
OTT-2825,Premium,2020,5/19/2020,5/28/2023,Thriller,China,31,Female,Smartphone,3 Month,799,Best,4K+HDR,36,9,21573,217
OTT-2826,Basic,2020,12/17/2020,12/1/2023,Autobiography,Singapore,46,Female,Smart TV,1 Month,249,Good,720p,35,4,7719,30
OTT-2827,Standard,2019,5/1/2019,5/1/2023,Drama,India,45,Female,Smartphone,3 Month,549,Better,1080p,48,5,23607,244
OTT-2828,Basic,2020,3/23/2020,3/1/2023,Adventure,South Korea,44,Male,Smart TV,1 Month,249,Good,720p,35,7,6972,305
OTT-2829,Premium,2019,8/17/2019,8/28/2023,Action,Singapore,50,Male,Smart TV,6 Month,799,Best,4K+HDR,48,1,37553,125
OTT-2830,Premium,2019,1/3/2019,1/1/2023,Comedy,Philippines,37,Male,Laptop,3 Month,799,Best,4K+HDR,47,6,32759,364
OTT-2831,Basic,2021,4/19/2021,4/29/2023,Crime,China,32,Female,Smartphone,6 Month,249,Good,720p,24,3,5229,246
OTT-2832,Basic,2019,3/29/2019,3/3/2023,Horror,Malaysia,29,Male,Smartphone,3 Month,249,Good,720p,47,8,9711,303
OTT-2833,Premium,2019,12/19/2019,12/28/2023,Fantasy,Vietnam,28,Male,Tablet,6 Month,799,Best,4K+HDR,48,5,34357,3
OTT-2834,Basic,2021,1/5/2021,1/2/2023,Action,Indonesia,38,Female,Laptop,6 Month,249,Good,720p,23,9,3486,363
OTT-2835,Premium,2021,3/19/2021,3/28/2023,Mystery,South Korea,32,Male,Smart TV,1 Month,799,Best,4K+HDR,24,5,15181,278
OTT-2836,Standard,2019,6/11/2019,6/2/2023,Fantasy,Philippines,48,Male,Laptop,3 Month,549,Better,1080p,47,1,25254,212
OTT-2837,Basic,2020,9/14/2020,9/28/2023,Horror,India,46,Female,Smart TV,1 Month,249,Good,720p,36,3,8217,94
OTT-2838,Basic,2020,3/29/2020,3/3/2023,Drama,Indonesia,30,Male,Tablet,6 Month,549,Better,1080p,35,4,17019,303
OTT-2839,Premium,2019,2/21/2019,2/1/2023,Mystery,Indonesia,40,Female,Smart TV,6 Month,799,Best,4K+HDR,47,7,31960,333
OTT-2840,Basic,2020,5/1/2020,5/3/2023,Non-Fiction,South Korea,29,Male,Smart TV,3 Month,249,Good,720p,36,6,7470,242
OTT-2841,Standard,2020,8/24/2020,8/29/2023,Horror,India,41,Male,Tablet,3 Month,799,Best,4K+HDR,36,9,21573,124
OTT-2842,Standard,2021,1/24/2021,1/2/2023,Science Fiction,Philippines,32,Male,Laptop,1 Month,549,Better,1080p,23,10,7137,363
OTT-2843,Basic,2020,4/17/2020,4/1/2023,Non-Fiction,Philippines,34,Female,Tablet,1 Month,249,Good,720p,35,1,8466,274
OTT-2844,Premium,2020,9/11/2020,9/1/2023,Romance,Indonesia,27,Female,Smart TV,3 Month,799,Best,4K+HDR,35,3,25568,121
OTT-2845,Basic,2020,9/11/2020,9/1/2023,Drama,Vietnam,34,Male,Tablet,1 Month,249,Good,720p,35,10,6225,121
OTT-2846,Standard,2019,3/5/2019,3/1/2023,Horror,Japan,28,Male,Tablet,3 Month,549,Better,1080p,47,10,20313,305
OTT-2847,Premium,2021,11/19/2021,11/28/2023,Science Fiction,Philippines,37,Female,Smart TV,3 Month,549,Better,1080p,24,5,10431,33
OTT-2848,Basic,2021,9/3/2021,9/1/2023,Autobiography,Japan,37,Male,Smart TV,3 Month,249,Good,720p,23,7,3984,121
OTT-2849,Basic,2019,9/7/2019,9/2/2023,Crime,Japan,35,Male,Laptop,6 Month,549,Better,1080p,47,4,23607,120
OTT-2850,Basic,2019,12/14/2019,12/1/2023,Fantasy,Japan,34,Female,Smartphone,1 Month,549,Better,1080p,47,8,21411,30
OTT-2851,Standard,2021,2/17/2021,2/1/2023,Adventure,South Korea,44,Male,Smartphone,3 Month,249,Good,720p,23,8,3735,333
OTT-2852,Standard,2021,11/7/2021,11/2/2023,Adventure,Malaysia,42,Female,Laptop,1 Month,549,Better,1080p,23,9,7686,59
OTT-2853,Premium,2021,12/7/2021,12/1/2023,Comedy,South Korea,35,Female,Laptop,6 Month,799,Best,4K+HDR,23,9,11186,30
OTT-2854,Standard,2020,10/1/2020,10/2/2023,Horror,Philippines,51,Female,Tablet,3 Month,549,Better,1080p,36,2,18666,90
OTT-2855,Standard,2019,1/23/2019,1/1/2023,Adventure,Malaysia,45,Male,Smart TV,3 Month,549,Better,1080p,47,6,22509,364
OTT-2856,Premium,2021,6/7/2021,6/3/2023,Historical Fiction,Philippines,28,Male,Smart TV,3 Month,799,Best,4K+HDR,23,10,10387,211
OTT-2857,Basic,2021,1/11/2021,1/28/2023,Crime,Philippines,44,Female,Tablet,6 Month,249,Good,720p,24,1,5727,337
OTT-2858,Basic,2019,11/17/2019,11/3/2023,Comedy,Singapore,36,Male,Tablet,3 Month,249,Good,720p,47,6,10209,58
OTT-2859,Basic,2019,4/1/2019,4/1/2023,Self-Help,Malaysia,37,Female,Laptop,1 Month,249,Good,720p,48,9,9711,274
OTT-2860,Basic,2020,11/21/2020,11/2/2023,Horror,Indonesia,36,Female,Smart TV,3 Month,249,Good,720p,35,6,7221,59
OTT-2861,Basic,2021,7/3/2021,7/28/2023,Biography,India,39,Female,Laptop,6 Month,249,Good,720p,24,2,5478,156
OTT-2862,Premium,2020,7/11/2020,7/3/2023,Comedy,China,45,Female,Laptop,6 Month,799,Best,4K+HDR,35,10,19975,181
OTT-2863,Standard,2020,6/19/2020,6/28/2023,Drama,Thailand,29,Male,Smart TV,3 Month,549,Better,1080p,36,1,19215,186
OTT-2864,Basic,2019,10/7/2019,10/3/2023,Comedy,Philippines,45,Male,Smartphone,6 Month,549,Better,1080p,47,10,20313,89
OTT-2865,Premium,2020,3/14/2020,3/1/2023,Comedy,Japan,29,Male,Smart TV,3 Month,249,Good,720p,35,6,7221,305
OTT-2866,Basic,2021,8/24/2021,8/3/2023,Drama,India,28,Female,Smart TV,1 Month,799,Best,4K+HDR,23,7,12784,150
OTT-2867,Standard,2021,6/11/2021,6/28/2023,Drama,Malaysia,42,Female,Smart TV,3 Month,549,Better,1080p,24,2,12078,186
OTT-2868,Standard,2020,9/29/2020,9/2/2023,Biography,India,34,Male,Smartphone,1 Month,249,Good,720p,35,10,6225,120
OTT-2869,Basic,2021,1/7/2021,1/1/2023,Science Fiction,Indonesia,35,Male,Smartphone,1 Month,549,Better,1080p,23,6,9333,364
OTT-2870,Premium,2019,6/29/2019,6/1/2023,Autobiography,Vietnam,44,Female,Smart TV,1 Month,799,Best,4K+HDR,47,9,30362,213
OTT-2871,Basic,2020,11/23/2020,11/1/2023,Adventure,Singapore,47,Female,Smartphone,3 Month,249,Good,720p,35,3,7968,60
OTT-2872,Standard,2019,10/7/2019,10/3/2023,Fantasy,Japan,33,Female,Laptop,3 Month,549,Better,1080p,47,3,24156,89
OTT-2873,Premium,2021,11/5/2021,11/3/2023,Horror,Indonesia,34,Female,Laptop,6 Month,799,Best,4K+HDR,23,2,16779,58
OTT-2874,Basic,2020,7/5/2020,7/3/2023,Self-Help,Indonesia,38,Female,Tablet,1 Month,249,Good,720p,35,8,6723,181
OTT-2875,Basic,2020,3/17/2020,3/3/2023,Self-Help,Singapore,46,Male,Smart TV,3 Month,549,Better,1080p,35,5,16470,303
OTT-2876,Basic,2021,2/1/2021,2/1/2023,Thriller,Singapore,42,Male,Smart TV,1 Month,799,Best,4K+HDR,24,3,16779,333
OTT-2877,Standard,2020,7/7/2020,7/2/2023,Fantasy,Philippines,46,Male,Laptop,3 Month,249,Good,720p,35,10,6225,182
OTT-2878,Standard,2019,1/11/2019,1/2/2023,Fantasy,China,31,Female,Laptop,1 Month,549,Better,1080p,47,7,21960,363
OTT-2879,Basic,2021,12/11/2021,12/2/2023,Fantasy,South Korea,36,Female,Tablet,6 Month,249,Good,720p,23,4,4731,29
OTT-2880,Premium,2020,1/3/2020,1/3/2023,Historical Fiction,China,28,Male,Smart TV,1 Month,799,Best,4K+HDR,36,5,24769,362
OTT-2881,Basic,2021,8/17/2021,8/28/2023,Biography,Philippines,28,Female,Tablet,3 Month,249,Good,720p,24,7,4233,125
OTT-2882,Standard,2021,3/1/2021,3/1/2023,Drama,Philippines,47,Male,Tablet,3 Month,549,Better,1080p,24,1,12627,305
OTT-2883,Standard,2021,2/1/2021,2/1/2023,Adventure,South Korea,47,Male,Smartphone,3 Month,549,Better,1080p,24,1,12627,333
OTT-2884,Basic,2021,7/24/2021,7/2/2023,Action,Vietnam,27,Male,Tablet,3 Month,249,Good,720p,23,10,3237,182
OTT-2885,Basic,2021,1/24/2021,1/1/2023,Action,Indonesia,27,Male,Laptop,1 Month,249,Good,720p,23,3,4980,364
OTT-2886,Basic,2021,3/24/2021,3/3/2023,Self-Help,South Korea,39,Female,Laptop,3 Month,249,Good,720p,23,7,3984,303
OTT-2887,Standard,2020,8/11/2020,8/1/2023,Adventure,Vietnam,51,Male,Tablet,1 Month,549,Better,1080p,35,5,16470,152
OTT-2888,Premium,2020,10/24/2020,10/3/2023,Mystery,Philippines,41,Male,Smartphone,3 Month,799,Best,4K+HDR,35,10,19975,89
OTT-2889,Basic,2019,7/14/2019,7/1/2023,Crime,Vietnam,30,Female,Smart TV,1 Month,249,Good,720p,47,1,11454,183
OTT-2890,Basic,2021,9/17/2021,9/3/2023,Historical Fiction,Thailand,46,Male,Laptop,6 Month,249,Good,720p,23,9,3486,119
OTT-2891,Basic,2020,9/21/2020,9/28/2023,Fantasy,Indonesia,28,Female,Smart TV,6 Month,249,Good,720p,36,8,6972,94
OTT-2892,Standard,2021,6/1/2021,6/2/2023,Drama,Vietnam,43,Male,Tablet,3 Month,549,Better,1080p,24,8,8784,212
OTT-2893,Basic,2019,12/29/2019,12/2/2023,Autobiography,Philippines,50,Female,Laptop,3 Month,799,Best,4K+HDR,47,10,29563,29
OTT-2894,Premium,2020,2/17/2020,2/2/2023,Romance,Philippines,30,Female,Tablet,1 Month,249,Good,720p,35,10,6225,332
OTT-2895,Basic,2020,3/19/2020,3/1/2023,Comedy,Malaysia,34,Female,Laptop,1 Month,799,Best,4K+HDR,35,10,19975,305
OTT-2896,Standard,2019,10/3/2019,10/3/2023,Self-Help,Indonesia,35,Female,Laptop,6 Month,549,Better,1080p,48,1,25803,89
OTT-2897,Standard,2020,1/24/2020,1/3/2023,Non-Fiction,Malaysia,46,Male,Smart TV,3 Month,799,Best,4K+HDR,35,7,22372,362
OTT-2898,Basic,2020,7/29/2020,7/2/2023,Romance,Philippines,31,Male,Tablet,1 Month,249,Good,720p,35,2,8217,182
OTT-2899,Premium,2019,3/29/2019,3/3/2023,Comedy,Singapore,40,Female,Tablet,3 Month,799,Best,4K+HDR,47,10,29563,303
OTT-2900,Basic,2019,4/29/2019,4/3/2023,Mystery,Thailand,43,Male,Smart TV,1 Month,249,Good,720p,47,2,11205,272
OTT-2901,Standard,2019,7/29/2019,7/3/2023,Autobiography,Indonesia,38,Female,Laptop,1 Month,799,Best,4K+HDR,47,3,35156,181
OTT-2902,Premium,2020,1/17/2020,1/3/2023,Crime,Malaysia,49,Female,Tablet,6 Month,799,Best,4K+HDR,35,2,26367,362
OTT-2903,Basic,2019,2/14/2019,2/2/2023,Mystery,Malaysia,33,Male,Smartphone,6 Month,249,Good,720p,47,3,10956,332
OTT-2904,Basic,2021,1/1/2021,1/3/2023,Fantasy,Malaysia,45,Female,Smartphone,3 Month,249,Good,720p,24,4,4980,362
OTT-2905,Basic,2019,3/3/2019,3/2/2023,Mystery,India,39,Female,Smartphone,3 Month,549,Better,1080p,47,8,21411,304
OTT-2906,Standard,2019,10/23/2019,10/2/2023,Mystery,Japan,51,Female,Laptop,6 Month,799,Best,4K+HDR,47,1,36754,90
OTT-2907,Standard,2020,10/14/2020,10/2/2023,Science Fiction,India,49,Female,Tablet,3 Month,549,Better,1080p,35,3,17568,90
OTT-2908,Standard,2021,3/23/2021,3/1/2023,Mystery,Philippines,37,Female,Smart TV,6 Month,549,Better,1080p,23,5,9882,305
OTT-2909,Standard,2021,12/7/2021,12/3/2023,Adventure,Vietnam,34,Male,Laptop,6 Month,549,Better,1080p,23,7,8784,28
OTT-2910,Premium,2019,3/24/2019,3/3/2023,Action,Malaysia,51,Female,Smartphone,6 Month,799,Best,4K+HDR,47,9,30362,303
OTT-2911,Basic,2020,10/11/2020,10/1/2023,Fantasy,Vietnam,41,Female,Tablet,1 Month,249,Good,720p,35,4,7719,91
OTT-2912,Premium,2020,3/29/2020,3/4/2023,Action,Thailand,51,Male,Smart TV,1 Month,799,Best,4K+HDR,35,7,22372,302
